fips,county_name,year,total_pop,median_income,poverty_rate,share_nh_white,share_nh_black,share_hispanic,share_nonwhite,high_poverty,low_income,high_nonwhite,high_black,high_hispanic
12121,"Suwannee County, Florida",2014,43404,37879,0.24129952532022994,0.7557137591005437,0.1299419408349461,0.08865542346327528,0.24428624089945628,1,1,0,1,1
12123,"Taylor County, Florida",2014,22690,36907,0.13751184085885695,0.7255619215513442,0.2123402379903041,0.038431026884089906,0.27443807844865575,0,1,1,1,0
12125,"Union County, Florida",2014,15258,41476,0.19007944196861074,0.7067767728404771,0.20028837331236074,0.051055184165683574,0.29322322715952287,1,1,1,1,0
12127,"Volusia County, Florida",2014,498981,41714,0.17602065383315063,0.7421024047007801,0.10151889550904744,0.11735516983612602,0.25789759529921985,0,1,0,0,1
12129,"Wakulla County, Florida",2014,31015,53143,0.13383442186302769,0.7898436240528777,0.1493148476543608,0.03572464936321135,0.21015637594712233,0,0,0,1,0
12131,"Walton County, Florida",2014,57821,44468,0.17658708724928882,0.844935231144394,0.05439200290551876,0.05729752166168001,0.15506476885560605,1,0,0,0,0
12133,"Washington County, Florida",2014,24660,38563,0.1950855955553548,0.7770478507704786,0.14687753446877536,0.032765612327656124,0.22295214922952145,1,1,0,1,0
12001,"Alachua County, Florida",2015,254218,43073,0.243421272751606,0.6271625140627336,0.19559590587605913,0.08869552903413605,0.3728374859372664,1,1,1,1,1
12003,"Baker County, Florida",2015,27135,47121,0.18140898579451603,0.8203058780173208,0.14475769301639949,0.02351206928321356,0.1796941219826792,1,0,0,1,0
12005,"Bay County, Florida",2015,175353,47368,0.15213193465894265,0.7793821605561353,0.1054216352158218,0.054912091609496276,0.2206178394438647,0,0,0,0,0
12007,"Bradford County, Florida",2015,27223,41606,0.20555882105970275,0.744333835359806,0.19861881497263342,0.037835653675201114,0.255666164640194,1,1,0,1,0
12009,"Brevard County, Florida",2015,553591,48925,0.13983814183164922,0.7607620066077664,0.09881663538605216,0.09064273082474246,0.23923799339223362,0,0,0,0,1
12011,"Broward County, Florida",2015,1843152,51968,0.14548638185524138,0.4037941526255024,0.2689230188286153,0.2696418960563209,0.5962058473744976,0,0,1,1,1
12013,"Calhoun County, Florida",2015,14615,34510,0.19283768626822625,0.7703729045501198,0.13301402668491277,0.05576462538487855,0.22962709544988025,1,1,0,1,0
12015,"Charlotte County, Florida",2015,165783,44244,0.12189103829451244,0.847951840659175,0.05502976782902951,0.06518762478661866,0.15204815934082505,0,0,0,0,0
12017,"Citrus County, Florida",2015,139654,38312,0.17448718884590117,0.8887106706574821,0.027811591504718805,0.050610795251120624,0.1112893293425179,1,1,0,0,0
12019,"Clay County, Florida",2015,197417,58290,0.10518891069676153,0.7513284063682459,0.09580228653054194,0.08846249309836539,0.24867159363175406,0,0,0,0,0
12021,"Collier County, Florida",2015,341091,57452,0.140571520013276,0.6450507342615314,0.06621986507999332,0.26495568631245037,0.35494926573846863,0,0,1,0,1
12023,"Columbia County, Florida",2015,67806,41926,0.19869634340222575,0.7336076453411202,0.17743267557443293,0.05381529658142347,0.2663923546588798,1,1,0,1,0
12027,"DeSoto County, Florida",2015,34957,35165,0.30647895852255524,0.5518780215693566,0.12890122150070085,0.3052893554938925,0.4481219784306434,1,1,1,1,1
12029,"Dixie County, Florida",2015,16091,36292,0.21120540950803837,0.8535827481200671,0.08594866695668386,0.03672860605307315,0.14641725187993293,1,1,0,0,0
12031,"Duval County, Florida",2015,890673,47690,0.1731533728805385,0.5520735443872218,0.2895967431369313,0.08395337009205399,0.4479264556127782,0,0,1,1,0
12033,"Escambia County, Florida",2015,306327,45390,0.15790776051051314,0.6559101874793929,0.21385316997848705,0.0527867279084116,0.3440898125206071,0,0,1,1,0
12035,"Flagler County, Florida",2015,100783,47866,0.14845026104558529,0.7509302164055446,0.10742883224353314,0.09595864381889803,0.24906978359445542,0,0,0,0,1
12037,"Franklin County, Florida",2015,11628,40401,0.20264452644526446,0.7862057103543172,0.1369969040247678,0.04962160302717578,0.2137942896456828,1,1,0,1,0
12039,"Gadsden County, Florida",2015,46424,35567,0.2709523267721015,0.33594692400482506,0.5449551955884887,0.1004437359986214,0.6640530759951749,1,1,1,1,1
12041,"Gilchrist County, Florida",2015,16992,40623,0.2284734569469139,0.8738229755178908,0.05785075329566855,0.05084745762711865,0.1261770244821092,1,1,0,0,0
12043,"Glades County, Florida",2015,13272,34877,0.2020812353138637,0.6091018685955395,0.12454792043399639,0.212251356238698,0.3908981314044605,1,1,1,1,1
12045,"Gulf County, Florida",2015,15785,41788,0.14318672322691076,0.7375356350966107,0.17789040228064618,0.04821032625910675,0.2624643649033893,0,1,0,1,0
12047,"Hamilton County, Florida",2015,14395,35048,0.2928552023906547,0.5493574157693644,0.33185133726988536,0.09183744355679055,0.45064258423063563,1,1,1,1,1
12049,"Hardee County, Florida",2015,27468,35457,0.27410989353819754,0.4737876802096986,0.07670744138634047,0.42962720256298237,0.5262123197903015,1,1,1,0,1
12051,"Hendry County, Florida",2015,38363,36771,0.263879817112998,0.3405885879623596,0.11664885436488283,0.5052263900112087,0.6594114120376404,1,1,1,1,1
12053,"Hernando County, Florida",2015,174809,40945,0.15927458064966574,0.8047983799461126,0.05054087604185139,0.11334084629509922,0.19520162005388741,0,1,0,0,1
12055,"Highlands County, Florida",2015,98328,35093,0.1942736495185128,0.6920104141241559,0.09372711740297779,0.18268448458221462,0.30798958587584413,1,1,1,0,1
12057,"Hillsborough County, Florida",2015,1302884,50579,0.1697104263810353,0.5180560970892266,0.15636541702868406,0.26060646995434744,0.4819439029107734,0,0,1,1,1
12059,"Holmes County, Florida",2015,19635,35020,0.2781055019852524,0.8731856378915203,0.06890756302521009,0.026992615227909345,0.12681436210847974,1,1,0,0,0
12061,"Indian River County, Florida",2015,142866,45798,0.14352772920044463,0.7645205997228172,0.08925146640908263,0.1177397001385914,0.23547940027718284,0,0,0,0,1
12063,"Jackson County, Florida",2015,48900,35098,0.2213509959577266,0.6563394683026584,0.26609406952965237,0.04705521472392638,0.34366053169734156,1,1,1,1,0
12065,"Jefferson County, Florida",2015,14198,43355,0.15896866729275164,0.5791660797295394,0.3584307648964643,0.040921256515002113,0.4208339202704606,0,1,1,1,0
12067,"Lafayette County, Florida",2015,8801,35864,0.20316509837467922,0.6943529144415407,0.17702533802976936,0.12021361208953528,0.3056470855584593,1,1,1,1,1
12069,"Lake County, Florida",2015,310561,46403,0.1386380541020187,0.722724360109608,0.09486703095366128,0.13503305308779917,0.27727563989039195,0,0,1,0,1
12071,"Lee County, Florida",2015,663675,48537,0.16096968138515416,0.6952574678871436,0.08240027121708668,0.19258673296417675,0.3047425321128564,0,0,1,0,1
12073,"Leon County, Florida",2015,282940,46745,0.2230600737046191,0.5766416908178412,0.30719233759807735,0.06061709196296035,0.4233583091821588,1,0,1,1,0
12075,"Levy County, Florida",2015,39821,35782,0.22009826500844465,0.801135079480676,0.09105748223299265,0.07985736169357877,0.19886492051932403,1,1,0,0,0
12077,"Liberty County, Florida",2015,8295,39406,0.18364014251781471,0.7351416515973478,0.1625075346594334,0.07209162145871006,0.2648583484026522,1,1,0,1,0
12079,"Madison County, Florida",2015,18729,32164,0.256596742201118,0.5447167494260238,0.3848577072988414,0.049175076085215444,0.45528325057397623,1,1,1,1,0
12081,"Manatee County, Florida",2015,343729,49675,0.15199542791153953,0.7222783064565399,0.09000695315204711,0.15533458043982323,0.2777216935434601,0,0,1,0,1
12083,"Marion County, Florida",2015,336811,39459,0.1838915105145004,0.7243884552464142,0.12443180299930821,0.11672124722767369,0.27561154475358585,1,1,1,1,1
12085,"Martin County, Florida",2015,151586,51593,0.12088281801971537,0.7936286992202446,0.05396936392542847,0.12858047576953016,0.2063713007797554,0,0,0,0,1
12086,"Miami-Dade County, Florida",2015,2639042,43129,0.20396126780888815,0.15107755011098725,0.16846643592637026,0.6561975898829954,0.8489224498890128,1,1,1,1,1
12087,"Monroe County, Florida",2015,75901,57290,0.13434199564644864,0.6902412352933427,0.060934638542311695,0.22035282802598122,0.3097587647066573,0,0,1,0,1
12089,"Nassau County, Florida",2015,75880,54116,0.12887891897665973,0.8721138639957828,0.0639694254085398,0.0371507643647865,0.12788613600421717,0,0,0,0,0
12091,"Okaloosa County, Florida",2015,192237,55880,0.13176786996260462,0.751613893267165,0.08831806572095903,0.08143593585001847,0.248386106732835,0,0,0,0,0
12093,"Okeechobee County, Florida",2015,39255,35405,0.2774915763972042,0.6391542478665139,0.0861546299834416,0.2496242516876831,0.36084575213348613,1,1,1,0,1
12095,"Orange County, Florida",2015,1229039,47943,0.1775589024704109,0.43518472562709565,0.19879027435256327,0.28715687622605957,0.5648152743729044,1,0,1,1,1
12097,"Osceola County, Florida",2015,300870,44254,0.19506778358902446,0.3661780835576827,0.09667630538106159,0.48985276032838104,0.6338219164423173,1,0,1,0,1
12099,"Palm Beach County, Florida",2015,1378806,53363,0.14510432820313723,0.5763522932160144,0.17514284097980426,0.20370668534949804,0.42364770678398556,0,0,1,1,1
12101,"Pasco County, Florida",2015,479288,45064,0.14029401845728334,0.7773009130209811,0.04722004306387809,0.13101517250588374,0.22269908697901886,0,0,0,0,1
12103,"Pinellas County, Florida",2015,931477,45819,0.14357681795476407,0.7545092364062667,0.10132832050603503,0.087035965461305,0.24549076359373334,0,0,0,0,0
12105,"Polk County, Florida",2015,626676,43162,0.18272822449322917,0.6250997325571747,0.14606910109849428,0.19225405153540268,0.37490026744282534,1,1,1,1,1
12107,"Putnam County, Florida",2015,72696,31715,0.28650691088886393,0.7186227577858479,0.16171453725101795,0.09437933311323869,0.28137724221415206,1,1,1,1,1
12109,"St. Johns County, Florida",2015,210495,66194,0.09469986400049979,0.8424903204351647,0.05226252405045251,0.05907503741181501,0.1575096795648353,0,0,0,0,0
12111,"St. Lucie County, Florida",2015,288006,43459,0.18303424287687853,0.5975882446893468,0.1907807476233134,0.1733331944473379,0.4024117553106532,1,0,1,1,1
12113,"Santa Rosa County, Florida",2015,161021,58923,0.12299423837513146,0.8305438421075512,0.05617900770706927,0.05025431465461027,0.16945615789244883,0,0,0,0,0
12115,"Sarasota County, Florida",2015,392038,51766,0.10971903684567476,0.838099878073044,0.04516909075140675,0.08541263857075079,0.16190012192695602,0,0,0,0,0
12117,"Seminole County, Florida",2015,437346,57010,0.12141713684657296,0.6398595162640106,0.10844731631248485,0.18757917072523814,0.3601404837359894,0,0,1,0,1
12119,"Sumter County, Florida",2015,108501,50350,0.10895373349606124,0.8409692076570723,0.08093934618114118,0.05748334116736251,0.15903079234292772,0,0,0,0,0
12121,"Suwannee County, Florida",2015,43595,36289,0.2390411613026454,0.7544443170088313,0.13187292120656038,0.08851932561073518,0.2455556829911687,1,1,0,1,1
12123,"Taylor County, Florida",2015,22685,36181,0.14675731088809754,0.7228565131143928,0.21256336786422747,0.03724928366762178,0.2771434868856072,0,1,1,1,0
12125,"Union County, Florida",2015,15191,39163,0.20024004800960193,0.7019287736159568,0.2142716081890593,0.05312356000263314,0.29807122638404315,1,1,1,1,0
12127,"Volusia County, Florida",2015,503719,41117,0.1739978726637289,0.7392315953934634,0.102537327359103,0.12061685185589585,0.2607684046065366,0,1,0,0,1
12129,"Wakulla County, Florida",2015,31128,50340,0.14915981668727724,0.7877794911333847,0.15323824209714726,0.03681572860447186,0.21222050886661525,0,0,0,1,0
12131,"Walton County, Florida",2015,59487,44966,0.17104574479221188,0.842873232807168,0.051473431169835424,0.0586010388824449,0.15712676719283203,0,0,0,0,0
12133,"Washington County, Florida",2015,24629,38970,0.21514143852776385,0.7735596248325145,0.1510414551950952,0.034227942669211094,0.2264403751674855,1,1,0,1,0
12001,"Alachua County, Florida",2016,256581,44702,0.24213307013469576,0.624601977543154,0.1950456191222265,0.08994820349129515,0.37539802245684595,1,0,1,1,1
12003,"Baker County, Florida",2016,27312,53327,0.18515333906563486,0.8208845928529585,0.1387668424135911,0.023176625659050966,0.17911540714704155,1,0,0,1,0
12005,"Bay County, Florida",2016,178361,48577,0.15576364774861956,0.7768738681662472,0.1052752563620971,0.057282701935961335,0.22312613183375285,0,0,0,0,0
12007,"Bradford County, Florida",2016,26919,43373,0.19330902306648576,0.7478732493777629,0.19250343623462982,0.0379657490991493,0.2521267506222371,1,1,0,1,0
12009,"Brevard County, Florida",2016,560683,49914,0.1396182008840182,0.7579880253191197,0.09838001152166197,0.09301690973330741,0.24201197468088032,0,0,0,0,1
12011,"Broward County, Florida",2016,1863780,52954,0.14366231475519822,0.39245350846129906,0.27214639066842655,0.2756484134393544,0.607546491538701,0,0,1,1,1
12013,"Calhoun County, Florida",2016,14550,37089,0.13088709677419355,0.7721649484536083,0.1316151202749141,0.056357388316151204,0.22783505154639172,0,1,0,1,0
12015,"Charlotte County, Florida",2016,169642,44865,0.1237242128121607,0.8464354346211433,0.055357753386543425,0.06632201931125546,0.15356456537885665,0,0,0,0,0
12017,"Citrus County, Florida",2016,140453,39054,0.17723256101014354,0.8887101023118054,0.02817312552953657,0.051219981061280284,0.11128989768819464,1,1,0,0,0
12019,"Clay County, Florida",2016,200346,59179,0.10191669645509331,0.7487746199075599,0.09560959539995807,0.09007916304792708,0.2512253800924401,0,0,0,0,1
12021,"Collier County, Florida",2016,348236,59783,0.1316388786543388,0.6422253873809716,0.0677500315877738,0.2663452371380328,0.35777461261902843,0,0,1,0,1
12023,"Columbia County, Florida",2016,68198,42848,0.19359179344298627,0.7327487609607319,0.17572362825889323,0.05554415085486378,0.26725123903926806,1,1,0,1,0
12027,"DeSoto County, Florida",2016,35134,35513,0.2991195271981667,0.5504070131496556,0.12904878465304265,0.30688222234872203,0.44959298685034443,1,1,1,1,1
12029,"Dixie County, Florida",2016,16084,34634,0.21521528450782224,0.850410345685153,0.07504352151206167,0.03780154190499876,0.14958965431484705,1,1,0,0,0
12031,"Duval County, Florida",2016,900890,49196,0.16618393497723452,0.5471766808378381,0.2901564008924508,0.08632685455494012,0.4528233191621619,0,0,1,1,0
12033,"Escambia County, Florida",2016,309574,46117,0.14719761569666362,0.6521962438706093,0.21532816063364493,0.05389987531252625,0.34780375612939074,0,0,1,1,0
12035,"Flagler County, Florida",2016,102917,48898,0.13207732409161865,0.749973279438771,0.1040644402771165,0.0979332860460371,0.250026720561229,0,0,0,0,1
12037,"Franklin County, Florida",2016,11705,40301,0.20680654552755748,0.7832550192225545,0.14062366510038446,0.05117471166168304,0.21674498077744553,1,1,0,1,0
12039,"Gadsden County, Florida",2016,46153,38533,0.255678792229143,0.3288410287521938,0.552705132927437,0.10027517171148138,0.6711589712478062,1,1,1,1,1
12041,"Gilchrist County, Florida",2016,17033,40881,0.2382473173224323,0.8729525039628956,0.059883755063699876,0.05336699348323842,0.1270474960371044,1,1,0,0,0
12043,"Glades County, Florida",2016,13420,34143,0.20674826331458815,0.6088673621460506,0.12123695976154993,0.20991058122205664,0.39113263785394936,1,1,1,1,1
12045,"Gulf County, Florida",2016,15851,40822,0.15291333924874298,0.738313040186739,0.18371080688915525,0.04807267680272538,0.26168695981326096,0,1,0,1,0
12047,"Hamilton County, Florida",2016,14362,38980,0.2696332696332696,0.5472775379473611,0.33491157220442835,0.09030775657986354,0.4527224620526389,1,1,1,1,1
12049,"Hardee County, Florida",2016,27302,36222,0.26419102316982024,0.4757526921104681,0.07633140429272581,0.4300417551827705,0.5242473078895319,1,1,1,0,1
12051,"Hendry County, Florida",2016,38376,37552,0.2627321346985944,0.3388836772983114,0.11314363143631437,0.5113873254117156,0.6611163227016885,1,1,1,1,1
12053,"Hernando County, Florida",2016,176797,42274,0.15631471170217662,0.8009355362364746,0.048682952765035606,0.11572028937142599,0.19906446376352538,0,1,0,0,1
12055,"Highlands County, Florida",2016,98862,35865,0.193814834956238,0.688505189051405,0.0979951852076632,0.18477271347939553,0.311494810948595,1,1,1,0,1
12057,"Hillsborough County, Florida",2016,1323059,51681,0.16393802524556236,0.5124669421393906,0.1557209466849173,0.26627308381561215,0.4875330578606094,0,0,1,1,1
12059,"Holmes County, Florida",2016,19569,37437,0.2598192462911385,0.8737799580969902,0.07930911134958353,0.015841381777300833,0.12622004190300984,1,1,0,0,0
12061,"Indian River County, Florida",2016,145342,47446,0.1412263921254913,0.7637847284336255,0.08828831308224738,0.11794938833922748,0.23621527156637445,0,0,0,0,1
12063,"Jackson County, Florida",2016,48721,35470,0.22858753738294849,0.6567393936906057,0.26538864144824614,0.045976067814700025,0.34326060630939426,1,1,1,1,0
12065,"Jefferson County, Florida",2016,14082,41696,0.15811817709235834,0.5804573214032098,0.35612839085357195,0.0404061923022298,0.4195426785967902,0,1,1,1,0
