county_clean,year,fips_code,county,year_month,cust_hours_out,max_customers_out,n_intervals,mcc,has_mcc,max_pct_out,n_new,stock,stock_total,pre2014_stock,n_unknown,stock_capacity_mw,stock_area_sqft,cum_capacity_mw,cum_area_sqft
CALHOUN,2021,12013,Calhoun,2021-10,776.25,385,157,9002,1,0.0427682737169518,0,0,0,0,0,0,0,0,0
CALHOUN,2021,12013,Calhoun,2021-11,78.25,40,79,9002,1,0.00444345700955343,0,0,0,0,0,0,0,0,0
CALHOUN,2021,12013,Calhoun,2021-12,196,80,92,9002,1,0.00888691401910687,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-01,9759.5,2930,469,9002,1,0.325483225949789,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-02,989,2926,62,9002,1,0.325038880248834,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-03,2966,1492,480,9002,1,0.165740946456343,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-04,10215.75,1842,246,9002,1,0.204621195289936,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-05,768.25,109,334,9002,1,0.0121084203510331,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-06,5398.75,1239,288,9002,1,0.137636080870918,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-07,11550.75,2945,366,9002,1,0.327149522328372,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-08,2639.75,869,255,9002,1,0.0965341035325483,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-09,6330.75,2930,525,9002,1,0.325483225949789,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-10,942.5,870,1777,9002,1,0.0966451899577872,0,0,0,0,0,0,0,0,0
CALHOUN,2022,12013,Calhoun,2022-11,277.75,610,45,9002,1,0.0677627193956898,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-01,6315.25,1846,202,9002,1,0.205065540990891,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-02,72.25,42,60,9002,1,0.00466562986003111,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-03,5213.75,1863,237,9002,1,0.206954010219951,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-04,2697.25,555,281,9002,1,0.0616529660075539,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-05,981,591,1361,9002,1,0.065652077316152,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-06,13421.25,3583,508,9002,1,0.398022661630749,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-07,1128.75,689,472,9002,1,0.0765385469895579,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-08,1397.5,625,266,9002,1,0.0694290157742724,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-09,673.75,606,82,9002,1,0.0673183736947345,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-10,202.25,156,94,9002,1,0.0173294823372584,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-11,360.25,306,106,9002,1,0.0339924461230838,0,0,0,0,0,0,0,0,0
CALHOUN,2023,12013,Calhoun,2023-12,15658.75,1936,178,9002,1,0.215063319262386,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-01,22119.5,3755,433,9002,1,0.417129526771828,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-02,1274.75,861,60,9002,1,0.0956454121306376,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-03,611.75,398,303,9002,1,0.0442123972450567,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-04,2427.5,593,218,9002,1,0.0658742501666296,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-05,3047,885,441,9002,1,0.0983114863363697,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-06,430.75,98,169,9002,1,0.0108864696734059,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-07,1772,893,274,9002,1,0.0992001777382804,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-08,4278.25,941,233,9002,1,0.104532326149745,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-09,6586,846,151,9002,1,0.0939791157520551,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-10,79.25,45,342,9002,1,0.00499888913574761,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-11,6486.5,1371,133,9002,1,0.152299489002444,0,0,0,0,0,0,0,0,0
CALHOUN,2024,12013,Calhoun,2024-12,307.5,98,125,9002,1,0.0108864696734059,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-01,428.75,861,120,9002,1,0.0956454121306376,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-02,19.75,16,32,9002,1,0.00177738280382137,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-03,431.25,117,454,9002,1,0.0129971117529438,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-04,76,40,83,9002,1,0.00444345700955343,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-05,1897.5,997,231,9002,1,0.110753165963119,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-06,1259.5,179,299,9002,1,0.0198844701177516,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-07,935.5,621,141,9002,1,0.068984670073317,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-08,1132.25,864,170,9002,1,0.0959786714063542,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-09,388.5,102,92,9002,1,0.0113308153743613,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-10,483.5,1027,95,9002,1,0.114085758720284,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-11,421,77,1035,9002,1,0.00855365474339036,0,0,0,0,0,0,0,0,0
CALHOUN,2025,12013,Calhoun,2025-12,2036.75,651,446,9002,1,0.0723172628304821,0,0,0,0,0,0,0,0,0
CHARLOTTE,2014,12015,Charlotte,2014-11,24700.5,3099,1706,129889,1,0.0238588333115198,0,0,0,0,0,0,0,0,0
CHARLOTTE,2014,12015,Charlotte,2014-12,6411.25,2049,1497,129889,1,0.0157750078913534,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-01,9061,3509,1328,129889,1,0.027015374666061,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-02,11636.25,1618,1474,129889,1,0.0124567900284089,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-03,18928.25,5067,1506,129889,1,0.0390102318133175,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-04,14100,4661,1543,129889,1,0.0358844859841865,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-05,20421.5,3992,1606,129889,1,0.0307339343593376,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-06,21641.25,2507,1898,129889,1,0.0193010955508165,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-07,23021.75,3396,2308,129889,1,0.0261454010732241,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-08,32076.5,5854,2512,129889,1,0.0450692514377661,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-09,21466.25,3059,2121,129889,1,0.0235508780574183,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-10,16684.25,2875,1764,129889,1,0.022134283888551,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-11,6722.25,2337,1415,129889,1,0.0179922857208848,0,0,0,0,0,0,0,0,0
CHARLOTTE,2015,12015,Charlotte,2015-12,7473.5,3754,1531,129889,1,0.0289016005974332,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-01,128108.5,10916,1984,129889,1,0.0840409888443209,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-02,20699.75,5145,1749,129889,1,0.0396107445588156,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-03,9818.25,3042,1762,129889,1,0.0234199970744251,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-04,8291,3147,1601,129889,1,0.0242283796164417,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-05,11963,3321,1567,129889,1,0.0255679849717836,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-06,29507.5,2878,2315,129889,1,0.0221573805326086,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-07,63098,5291,2357,129889,1,0.0407347812362864,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-08,26814.25,3296,2481,129889,1,0.0253755129379701,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-09,32188.75,3489,2326,129889,1,0.0268613970390102,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-10,17941.75,6858,1902,129889,1,0.0527989283157157,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-11,12869.5,3538,1430,129889,1,0.0272386422252847,0,0,0,0,0,0,0,0,0
CHARLOTTE,2016,12015,Charlotte,2016-12,9249.25,3239,1441,129889,1,0.0249366767008754,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-01,24299.25,5346,1722,129889,1,0.041158219710676,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-02,7713.5,3320,1152,129889,1,0.0255602860904311,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-03,14793.25,3395,1529,129889,1,0.0261377021918715,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-04,7562.25,3595,1250,129889,1,0.0276774784623794,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-05,21562.25,5043,1764,129889,1,0.0388254586608566,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-06,32506.5,3345,2285,129889,1,0.0257527581242445,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-07,42354,3904,2450,129889,1,0.0300564328003141,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-08,29200,4624,2492,129889,1,0.0355996273741425,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-09,5950220.5,136740,2311,129889,1,1,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-10,17246.5,5117,2122,129889,1,0.0393951758809445,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-11,3303,2044,595,129889,1,0.0157365134845907,0,0,0,0,0,0,0,0,0
CHARLOTTE,2017,12015,Charlotte,2017-12,19187,3388,1866,129889,1,0.0260838100224037,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-01,21933.25,6510,1796,129889,1,0.050119717605032,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-02,5434,2279,1449,129889,1,0.0175457506024375,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-03,26225.75,5617,1623,129889,1,0.0432446165572142,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-04,14399.5,3728,1474,129889,1,0.0287014296822672,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-05,21596.25,3607,2140,129889,1,0.0277698650386099,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-06,27254.75,3983,2123,129889,1,0.0306646444271647,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-07,31407.5,4651,2293,129889,1,0.0358074971706611,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-08,42676.75,3778,2457,129889,1,0.0290863737498941,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-09,33471.25,6338,2306,129889,1,0.0487955100123952,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-10,6308.75,3660,1616,129889,1,0.0281779057502945,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-11,7507.75,1737,1618,129889,1,0.0133729569093611,0,0,0,0,0,0,0,0,0
CHARLOTTE,2018,12015,Charlotte,2018-12,20357,3818,1652,129889,1,0.0293943290039957,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-01,21235.5,3437,1930,129889,1,0.0264610552086782,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-02,6339.75,3412,1458,129889,1,0.0262685831748647,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-03,10955.75,3724,1597,129889,1,0.028670634156857,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-04,12734.75,3829,1698,129889,1,0.0294790166988737,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-05,11898,3145,1842,129889,1,0.0242129818537367,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-06,31312.5,4025,2031,129889,1,0.0309879974439714,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-07,38264.5,3175,2527,129889,1,0.0244439482943128,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-08,48200.25,4109,2476,129889,1,0.0316347034775847,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-09,11434.5,5747,1774,129889,1,0.0442454711330444,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-10,29429.25,3705,2012,129889,1,0.0285243554111588,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-11,4515.75,563,1385,129889,1,0.00433447020147973,0,0,0,0,0,0,0,0,0
CHARLOTTE,2019,12015,Charlotte,2019-12,7574,4581,1470,129889,1,0.0352685754759833,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-01,8902.25,3002,1801,129889,1,0.0231120418203235,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-02,19420.75,4517,1815,129889,1,0.0347758470694208,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-03,6527,3024,1424,129889,1,0.0232814172100794,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-04,20740.5,4221,1516,129889,1,0.0324969781890691,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-05,20361.75,7714,1662,129889,1,0.0593891707534895,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-06,21583.25,4591,2223,129889,1,0.0353455642895087,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-07,33228,10120,2087,129889,1,0.0779126792876995,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-08,22605.75,2739,2285,129889,1,0.0210872360246056,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-09,23985.75,4353,2245,129889,1,0.0335132305276043,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-10,12853,3652,1828,129889,1,0.0281163146994742,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-11,52632.5,5891,1861,129889,1,0.0453541100478101,0,0,0,0,0,0,0,0,0
CHARLOTTE,2020,12015,Charlotte,2020-12,31774.5,4584,1777,129889,1,0.035291672120041,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-01,7144.5,3532,1548,129889,1,0.0271924489371694,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-02,20280.25,3173,1471,129889,1,0.0244285505316078,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-03,21539.5,7485,1889,129889,1,0.057626126923758,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-04,57254.25,25813,1760,129889,1,0.198731224353102,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-05,20042.25,5929,1841,129889,1,0.0456466675392066,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-06,27863.25,12304,2082,129889,1,0.0947270361616457,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-07,48797.75,4428,2524,129889,1,0.0340906466290448,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-08,35507,5752,2350,129889,1,0.0442839655398071,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-09,12979.5,2582,2300,129889,1,0.0198785116522569,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-10,19026.25,5750,2011,129889,1,0.044268567777102,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-11,9629.25,484,1772,129889,1,0.00372625857462911,0,0,0,0,0,0,0,0,0
CHARLOTTE,2021,12015,Charlotte,2021-12,187801.75,29703,1775,129889,1,0.22867987281448,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-01,24721.25,3829,1858,129889,1,0.0294790166988737,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-02,15173.25,3943,1322,129889,1,0.0303566891730632,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-03,11689,2856,1639,129889,1,0.0219880051428527,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-04,11492.25,2793,1687,129889,1,0.0215029756176428,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-05,25139,3922,2097,129889,1,0.0301950126646598,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-06,33165.5,4311,2368,129889,1,0.0331898775107977,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-07,28435,5949,2337,129889,1,0.0458006451662573,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-08,23642.75,2256,2488,129889,1,0.0173686763313291,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-09,6009287.5,125744,2613,129889,1,0.968088136793724,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-10,10791719,100400,2973,129889,1,0.772967687794963,0,0,0,0,0,0,0,0,0
CHARLOTTE,2022,12015,Charlotte,2022-11,25286,3981,1131,129889,1,0.0306492466644597,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-01,17410.5,3877,2404,129889,1,0.0298485630037955,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-02,12203,3874,1958,129889,1,0.0298254663597379,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-03,13638.25,4039,2141,129889,1,0.0310957817829069,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-04,24699.25,6927,1795,129889,1,0.053330151129041,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-05,25988.25,7277,2138,129889,1,0.0560247596024298,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-06,19707.25,3081,2312,129889,1,0.0237202534471741,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-07,27525.5,3868,2511,129889,1,0.0297792730716227,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-08,60678.75,3631,2474,129889,1,0.0279546381910708,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-09,12287.75,2819,2485,129889,1,0.0217031465328088,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-10,8695.75,1339,2242,129889,1,0.0103088021310504,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-11,8331.75,510,1899,129889,1,0.00392642948979513,0,0,0,0,0,0,0,0,0
CHARLOTTE,2023,12015,Charlotte,2023-12,9159,2810,1802,129889,1,0.0216338566006359,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-01,11288.75,3145,2190,129889,1,0.0242129818537367,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-02,6785.75,335,1792,129889,1,0.00257912525310072,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-03,11587.75,1343,1676,129889,1,0.0103395976564605,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-04,5029.75,1050,1760,129889,1,0.00808382542016645,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-05,15270.5,3710,1641,129889,1,0.0285628498179215,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-06,21708.25,4981,2242,129889,1,0.0383481280169991,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-07,30706.25,3901,2548,129889,1,0.0300333361562565,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-08,61499.25,6543,2655,129889,1,0.0503737806896658,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-09,431795.25,21898,2484,129889,1,0.168590103857909,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-10,3886842.25,97120,2934,129889,1,0.747715356958634,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-11,24642.5,2955,2719,129889,1,0.0227501943967542,0,0,0,0,0,0,0,0,0
CHARLOTTE,2024,12015,Charlotte,2024-12,27319,5403,2482,129889,1,0.0415970559477708,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-01,18241.5,4761,2596,129889,1,0.0366543741194405,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-02,17429.25,2657,2257,129889,1,0.0204559277536974,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-03,9668.25,1486,2423,129889,1,0.0114405376898737,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-04,9756.25,2114,2548,129889,1,0.0162754351792685,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-05,15775.25,4771,2613,129889,1,0.0367313629329658,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-06,40914.25,3172,2648,129889,1,0.0244208516502552,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-07,24114.5,3112,2870,129889,1,0.0239589187691029,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-08,37815,3611,2661,129889,1,0.02780066056402,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-09,16007.75,2246,2652,129889,1,0.0172916875178037,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-10,10492.5,2507,2173,129889,1,0.0193010955508165,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-11,8059.75,1550,1887,129889,1,0.0119332660964362,0,0,0,0,0,0,0,0,0
CHARLOTTE,2025,12015,Charlotte,2025-12,21500.75,11076,1009,129889,1,0.0852728098607272,0,0,0,0,0,0,0,0,0
CITRUS,2014,12017,Citrus,2014-11,12887.5,2188,1017,81282,1,0.0269186289707438,0,0,0,0,0,0,0,0,0
CITRUS,2014,12017,Citrus,2014-12,4162.75,585,765,81282,1,0.00719716542407913,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-01,4169,596,830,81282,1,0.00733249673974558,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-02,19773,3298,637,81282,1,0.040574789006176,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-03,5805.25,1749,902,81282,1,0.0215176791909648,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-04,6366,1512,945,81282,1,0.0186019044806968,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-05,8140.25,1716,1145,81282,1,0.0211116852439655,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-06,29005.5,4765,1509,81282,1,0.0586230653773283,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-07,48418.25,12484,1557,81282,1,0.153588740434537,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-08,22622,3675,1642,81282,1,0.0452129622794715,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-09,12381,1750,1317,81282,1,0.0215299820378436,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-10,6061.5,840,1137,81282,1,0.0103343913781649,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-11,8314.5,1561,1001,81282,1,0.0192047439777565,0,0,0,0,0,0,0,0,0
CITRUS,2015,12017,Citrus,2015-12,4557.5,3325,733,81282,1,0.0409069658719028,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-01,17948.75,2695,1057,81282,1,0.0331561723382791,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-02,28307,10607,826,81282,1,0.13049629684309,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-03,8824.75,852,854,81282,1,0.0104820255407101,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-04,7412.5,1324,1092,81282,1,0.0162889692674885,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-05,16074.5,10548,1308,81282,1,0.129770428877242,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-06,14013.25,2176,1312,81282,1,0.0267709948081986,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-07,17470.75,2102,1665,81282,1,0.0258605841391698,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-08,17842,1470,1456,81282,1,0.0180851849117886,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-09,317527,17852,1805,81282,1,0.219630422479762,0,0,0,0,0,0,0,0,0
CITRUS,2016,12017,Citrus,2016-10,6498.5,1503,1052,81282,1,0.0184911788587879,0,0,0,0,0,0,0,0,0
