county_clean,year,hurricane,fips,county,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,month,type,event_time,event_date,n_new,stock_total,stock_capacity_mw,stock_area_sqft,pre2017_stock,n_unknown,cum_capacity_mw,cum_area_sqft
ALACHUA,2017,Irma_17,12001,ALACHUA,52.72317583,35.23571,27.67191,0.29027778,0.29027778,Urban,5.495340653,12.43077235,2.186098655,7.468058656,24.33607298,52.72,69.64,8.99,19.86,5.81,0.31,0.94,256581,3.99,1.79,10.5,12.29,46.27,7.02,130057,293.2174,39,63,28,12,5,1514577.895,423610.1438,15226950000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
ALACHUA,2018,Alberto_18,12001,ALACHUA,0.110676433,16.09288,11.032695,0.08333333,0.08333333,Urban,5.440517192,12.80741924,2.137764784,7.85571732,23.64185719,52.72,69.54,9.26,20.16,5.88,0.33,0.88,259865,3.99,1.65,12.38,10.67,46.4,6.65,130109,296.9674,39,63,28,12,5,1514577.895,423610.1438,15226950000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
ALACHUA,2018,Michael_18,12001,ALACHUA,0.02458796,17.51217,10.599951,0.7763889,0.7763889,Urban,5.440517192,12.80741924,2.137764784,7.85571732,23.64185719,52.72,69.54,9.26,20.16,5.88,0.33,0.88,259865,3.99,1.65,12.38,10.67,46.4,6.65,130145,296.9674,39,63,28,12,5,1514577.895,423610.1438,15226950000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
ALACHUA,2019,Dorian_19,12001,ALACHUA,0.41176381,14.65533,12.321655,0.16666667,0.16666667,Urban,5.381762354,13.2260173,2.055683785,7.605126177,22.09433391,51.93,69.43,9.59,19.99,5.98,0.37,0.84,263148,3.31,1.61,13.53,9.19,45.19,6.11,131239,300.7292,39,63,28,12,5,1514577.895,423610.1438,15226950000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
ALACHUA,2020,Isaias_20,12001,ALACHUA,0,12.4041802,9.896057152,0.166666667,0.166666667,Urban,5.311121408,13.68014979,2.429715802,7.388891635,21.75476289,53.01,68.87,9.89,20.07,6.07,0.39,1.1,265443,3.27,1.77,13.29,8.45,44.98,5.15,135522,303.1768,39,63,28,12,5,1514577.895,423610.1438,15226950000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
ALACHUA,2020,Eta_20,12001,ALACHUA,0.257522764,16.76764,7.128983,3.8333333,3.8333333,Urban,5.311121408,13.68014979,2.429715802,7.388891635,21.75476289,53.01,68.87,9.89,20.07,6.07,0.39,1.1,265443,3.27,1.77,13.29,8.45,44.98,5.15,135368,303.1768,39,63,28,12,5,1514577.895,423610.1438,15226950000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
ALACHUA,2021,Elsa_21,12001,ALACHUA,1.677898303,17.771703,17.771703,0,0,Urban,5.215120941,14.16161578,2.485805901,7.211608664,21.08565959,54.47,67.21,10.16,20.14,6.06,0.33,1.38,268105,3.14,1.96,13.09,8.25,45.38,4.98,138745,306.1836,39,63,28,12,5,1514577.895,423610.1438,15226950000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
ALACHUA,2021,Fred_21,12001,ALACHUA,0,10.51810447,10.51810447,0,0,Urban,5.215120941,14.16161578,2.485805901,7.211608664,21.08565959,54.47,67.21,10.16,20.14,6.06,0.33,1.38,268105,3.14,1.96,13.09,8.25,45.38,4.98,138745,306.1836,39,63,28,12,5,1514577.895,423610.1438,15226950000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
ALACHUA,2022,Ian_22,12001,ALACHUA,6.973582112,20.9036,20.21931,0.08333333,0.08333333,Urban,5.082358394,14.3570469,2.049465253,6.820671056,20.59481572,54.09,65.65,10.5,19.85,5.96,0.25,1.8,276171,3.24,1.79,13.59,8.21,44.87,4.82,140473,315.3922,39,63,28,12,5,1514577.895,423610.1438,15226950000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
ALACHUA,2022,Nicole_22,12001,ALACHUA,5.135592738,27.54192,22.81644,0.20833333,0.20833333,Urban,5.082358394,14.3570469,2.049465253,6.820671056,20.59481572,54.09,65.65,10.5,19.85,5.96,0.25,1.8,276171,3.24,1.79,13.59,8.21,44.87,4.82,140528,315.3922,39,63,28,12,5,1514577.895,423610.1438,15226950000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
ALACHUA,2023,Idalia_23,12001,ALACHUA,7.345241216,30.15278,21.832458,0.08333333,0.08333333,Urban,4.843259011,14.66598029,1.893238303,6.363453839,20.91482547,54.48,64.82,10.86,19.44,5.97,0.19,1.88,279729,2.99,1.93,12.76,7.92,45.46,5.07,141137,319.4547,39,63,28,12,5,1514577.895,423610.1438,15226950000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
ALACHUA,2024,MWE_24,12001,ALACHUA,2.40237481,16.98745,15.207524,0.04166667,0.04166667,Urban,4.805306813,14.94724065,2.035007448,5.77353771,20.69127336,56.58,62.68,12.21,19.36,5.89,0.16,2.59,281751,3.74,2.17,13.6,7.8,45.93,4.33,141485,321.7638,39,63,28,12,5,1514577.895,423610.1438,15226950000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
ALACHUA,2024,JWE_24,12001,ALACHUA,0.793695748,25.76214,25.76214,0,0,Urban,4.805306813,14.94724065,2.035007448,5.77353771,20.69127336,56.58,62.68,12.21,19.36,5.89,0.16,2.59,281751,3.74,2.17,13.6,7.8,45.93,4.33,141240,321.7638,39,63,28,12,5,1514577.895,423610.1438,15226950000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
ALACHUA,2024,Debby_24,12001,ALACHUA,16.61160264,29.57358,26.300053,0.04166667,0.04166667,Urban,4.805306813,14.94724065,2.035007448,5.77353771,20.69127336,56.58,62.68,12.21,19.36,5.89,0.16,2.59,281751,3.74,2.17,13.6,7.8,45.93,4.33,142864,321.7638,39,63,28,12,5,1514577.895,423610.1438,15226950000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
ALACHUA,2024,Helene_24,12001,ALACHUA,58.80603297,44.81159,14.69577,0.4583333,0.4583333,Urban,4.805306813,14.94724065,2.035007448,5.77353771,20.69127336,56.58,62.68,12.21,19.36,5.89,0.16,2.59,281751,3.74,2.17,13.6,7.8,45.93,4.33,142540,321.7638,39,63,28,12,5,1514577.895,423610.1438,15226950000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
ALACHUA,2024,Milton_24,12001,ALACHUA,4.62293932,21.27354,15.688582,0.25,0.25,Urban,4.805306813,14.94724065,2.035007448,5.77353771,20.69127336,56.58,62.68,12.21,19.36,5.89,0.16,2.59,281751,3.74,2.17,13.6,7.8,45.93,4.33,142550,321.7638,39,63,28,12,5,1514577.895,423610.1438,15226950000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
BAKER,2017,Irma_17,12003,BAKER,94.43808853,37.45886,28.40336,0.16527778,0.16527778,Urban,6.213386057,12.91007616,0.374848851,17.87112652,16.05354871,29.3,83.6,2.32,13.91,0.65,0.35,0.71,27312,0.92,4.58,12.74,12.48,20.71,6.83,11363,46.66882,7,6,11,1,2,454054.0653,121692.2515,1494885000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
BAKER,2018,Alberto_18,12003,BAKER,0,16.19229675,9.326278506,0.805555556,0.805555556,Urban,5.86846788,13.6144097,0.445836848,15.80098414,15.4235903,29.3,83.39,2.35,13.79,0.73,0.38,0.8,27537,0.95,2.3,14.77,12.09,22.41,5.84,11573,47.05328,7,6,11,1,2,454054.0653,121692.2515,1494885000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
BAKER,2018,Michael_18,12003,BAKER,0,18.0080694,8.038571141,26.84583333,26.84583333,Urban,5.86846788,13.6144097,0.445836848,15.80098414,15.4235903,29.3,83.39,2.35,13.79,0.73,0.38,0.8,27537,0.95,2.3,14.77,12.09,22.41,5.84,11589,47.05328,7,6,11,1,2,454054.0653,121692.2515,1494885000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
BAKER,2019,Dorian_19,12003,BAKER,1.845142809,14.44227,13.877914,0.709722222,0.709722222,Urban,5.661328055,13.77361886,0.614492754,15.46706683,12.97127711,32.27,82.9,2.43,13.71,0.74,0.24,0.94,27785,0.85,2.48,14.33,12.49,24.36,5.51,11814,47.47705,7,6,11,1,2,454054.0653,121692.2515,1494885000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
BAKER,2020,Isaias_20,12003,BAKER,0,12.07408913,10.82543427,0.166666667,0.166666667,Urban,6.330863847,13.72868739,0.816749108,14.29845266,10.85566955,29.69,82.52,2.56,13.55,0.61,0.51,0.87,28211,1.06,2.15,12.68,9.99,24.72,4.63,11960,48.20497,7,6,11,1,2,454054.0653,121692.2515,1494885000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
BAKER,2020,Eta_20,12003,BAKER,1.086956522,16.81545,15.5759,1.08333333,1.08333333,Urban,6.330863847,13.72868739,0.816749108,14.29845266,10.85566955,29.69,82.52,2.56,13.55,0.61,0.51,0.87,28211,1.06,2.15,12.68,9.99,24.72,4.63,11828,48.20497,7,6,11,1,2,454054.0653,121692.2515,1494885000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
BAKER,2021,Elsa_21,12003,BAKER,7.392350452,21.00541,21.00541,0,0,Urban,6.018340946,14.29268803,0.351155415,15.07542881,9.620945271,30.17,80.1,2.69,14.55,0.17,0.28,0.42,28679,2.55,1.9,13.76,11.28,23.47,5.11,12053,49.00465,7,6,11,1,2,454054.0653,121692.2515,1494885000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
BAKER,2021,Fred_21,12003,BAKER,0,9.923231447,9.923231447,0,0,Urban,6.018340946,14.29268803,0.351155415,15.07542881,9.620945271,30.17,80.1,2.69,14.55,0.17,0.28,0.42,28679,2.55,1.9,13.76,11.28,23.47,5.11,12053,49.00465,7,6,11,1,2,454054.0653,121692.2515,1494885000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
BAKER,2022,Ian_22,12003,BAKER,5.19565395,18.42425,16.57341,0.16666667,0.16666667,Urban,6.156483234,14.4913045,0,14.18166464,10.71858252,40.69,79.1,2.9,12.6,0.33,0.32,0.38,28003,3.49,2.36,16.92,11.1,23.28,5.08,12241,47.84955,7,6,11,1,2,454054.0653,121692.2515,1494885000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
BAKER,2022,Nicole_22,12003,BAKER,1.340591485,26.23548,20.169905,0.29166667,0.29166667,Urban,6.156483234,14.4913045,0,14.18166464,10.71858252,40.69,79.1,2.9,12.6,0.33,0.32,0.38,28003,3.49,2.36,16.92,11.1,23.28,5.08,12300,47.84955,7,6,11,1,2,454054.0653,121692.2515,1494885000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
BAKER,2023,Idalia_23,12003,BAKER,47.15427658,28.8118,23.85199,0.04166667,0.04166667,Urban,5.960170188,14.90936394,0,14.93599618,11.84417557,48.95,78.55,3.16,11.87,0.7,0.18,0.65,27969,3.93,1.43,16.46,11.28,20.19,4.92,12510,47.79145,7,6,11,1,2,454054.0653,121692.2515,1494885000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
BAKER,2024,MWE_24,12003,BAKER,20.657277,22.21436,22.214359,0,0,Urban,6.425175619,15.0890513,0,14.8087662,11.61950957,49.01,78.19,3.72,11.67,0.82,0.05,0.73,28186,4.07,0.91,17.58,10.35,16.8,4.32,12567,48.16225,7,6,11,1,2,454054.0653,121692.2515,1494885000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
BAKER,2024,JWE_24,12003,BAKER,0,26.49378204,2.658161879,1.666666667,1.666666667,Urban,6.425175619,15.0890513,0,14.8087662,11.61950957,49.01,78.19,3.72,11.67,0.82,0.05,0.73,28186,4.07,0.91,17.58,10.35,16.8,4.32,12517,48.16225,7,6,11,1,2,454054.0653,121692.2515,1494885000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
BAKER,2024,Debby_24,12003,BAKER,26.0529435,28.89831,25.46281,0.04166667,0.04166667,Urban,6.425175619,15.0890513,0,14.8087662,11.61950957,49.01,78.19,3.72,11.67,0.82,0.05,0.73,28186,4.07,0.91,17.58,10.35,16.8,4.32,12655,48.16225,7,6,11,1,2,454054.0653,121692.2515,1494885000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
BAKER,2024,Helene_24,12003,BAKER,86.4488189,37.24714,17.22456,0.2083333,0.2083333,Urban,6.425175619,15.0890513,0,14.8087662,11.61950957,49.01,78.19,3.72,11.67,0.82,0.05,0.73,28186,4.07,0.91,17.58,10.35,16.8,4.32,12700,48.16225,7,6,11,1,2,454054.0653,121692.2515,1494885000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
BAKER,2024,Milton_24,12003,BAKER,0.676632573,17.54873,15.963973,0.08333333,0.08333333,Urban,6.425175619,15.0890513,0,14.8087662,11.61950957,49.01,78.19,3.72,11.67,0.82,0.05,0.73,28186,4.07,0.91,17.58,10.35,16.8,4.32,12710,48.16225,7,6,11,1,2,454054.0653,121692.2515,1494885000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
BAY,2017,Irma_17,12005,BAY,3.055461865,22.89074,17.851227,0.5409722,0.5409722,Urban,6.253048592,16.10385678,1.492515345,11.32010117,13.61571178,49.01,82.13,5.73,10.76,2.25,0.69,0.63,178361,2.82,2.27,9.73,16.08,38.27,7.48,115624,235.1621,45,46,30,17,5,1061223.316,682704.4847,13124160000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
BAY,2018,Alberto_18,12005,BAY,3.613335977,16.52095,16.520949,0,0,Urban,6.282582988,16.2566554,1.345624536,10.85376822,13.49587074,49.01,81.88,6.01,10.96,2.33,0.77,0.78,180117,3.04,1.93,10.17,14.98,37.55,6.39,115987,237.477,45,46,30,17,5,1061223.316,682704.4847,13124160000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
BAY,2018,Michael_18,12005,BAY,98.33538789,30.73953,7.934479,1.1673611,1.1673611,Urban,6.282582988,16.2566554,1.345624536,10.85376822,13.49587074,49.01,81.88,6.01,10.96,2.33,0.77,0.78,180117,3.04,1.93,10.17,14.98,37.55,6.39,117625,237.477,45,46,30,17,5,1061223.316,682704.4847,13124160000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
BAY,2019,Dorian_19,12005,BAY,0,11.86632072,9.05379607,2.125,2.125,Urban,6.241163512,16.52765752,1.403153891,9.679665738,12.97844602,49.12,81.22,6.28,10.97,2.25,0.62,1.11,182482,3.02,1.91,10.24,14.21,36.54,6.04,110785,240.573,45,46,30,17,5,1061223.316,682704.4847,13124160000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
BAY,2020,Isaias_20,12005,BAY,0,10.54770247,5.469991127,3.166666667,3.166666667,Urban,6.13303616,17.04426304,1.506538602,9.338357807,12.73988603,48.26,81.06,6.49,11.01,2.34,0.35,1.27,182161,2.58,1.94,9.8,13.13,34.91,5.06,113243,240.1305,45,46,30,17,5,1061223.316,682704.4847,13124160000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
BAY,2020,Sally_20,12005,BAY,7.216340083,24.51079,24.28223,0.04166667,0.04166667,Urban,6.13303616,17.04426304,1.506538602,9.338357807,12.73988603,48.26,81.06,6.49,11.01,2.34,0.35,1.27,182161,2.58,1.94,9.8,13.13,34.91,5.06,113243,240.1305,45,46,30,17,5,1061223.316,682704.4847,13124160000,9,hurricane,24249,9/1/2020,0,0,0,0,0,0,0,0
BAY,2020,Eta_20,12005,BAY,0,17.41302771,6.174564836,3.333333333,3.333333333,Urban,6.13303616,17.04426304,1.506538602,9.338357807,12.73988603,48.26,81.06,6.49,11.01,2.34,0.35,1.27,182161,2.58,1.94,9.8,13.13,34.91,5.06,113325,240.1305,45,46,30,17,5,1061223.316,682704.4847,13124160000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
BAY,2021,Elsa_21,12005,BAY,0,10.23434821,3.768958258,0.708333333,0.708333333,Urban,5.946378196,17.50483129,1.649532202,9.059339731,11.81486167,49.89,80.43,6.63,10.72,2.26,0.3,1.54,180076,2.27,2.41,10.59,13.58,32.72,4.4,116637,237.3662,45,46,30,17,5,1061223.316,682704.4847,13124160000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
BAY,2021,Fred_21,12005,BAY,10.97074016,15.758395,15.643627,0.04166667,0.04166667,Urban,5.946378196,17.50483129,1.649532202,9.059339731,11.81486167,49.89,80.43,6.63,10.72,2.26,0.3,1.54,180076,2.27,2.41,10.59,13.58,32.72,4.4,117704,237.3662,45,46,30,17,5,1061223.316,682704.4847,13124160000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
BAY,2022,Ian_22,12005,BAY,0.40767024,15.78266,15.09452,0.125,0.125,Urban,5.758501301,17.65315574,1.680822162,9.921141628,11.52836879,49.88,79.06,6.88,10.37,2.19,0.5,2.1,181384,2.36,2.9,11.5,14.05,32.25,4.63,119214,239.0903,45,46,30,17,5,1061223.316,682704.4847,13124160000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
BAY,2022,Nicole_22,12005,BAY,0.01369148,15.18223,15.18223,0,0,Urban,5.758501301,17.65315574,1.680822162,9.921141628,11.52836879,49.88,79.06,6.88,10.37,2.19,0.5,2.1,181384,2.36,2.9,11.5,14.05,32.25,4.63,116861,239.0903,45,46,30,17,5,1061223.316,682704.4847,13124160000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
BAY,2023,Idalia_23,12005,BAY,0.008384479,14.94377,14.94377,0,0,Urban,5.575653807,18.10333876,1.868020033,9.635044393,10.91580031,52.55,77.98,7.17,10.3,2.03,0.49,2.24,181055,1.86,2.69,12.29,13.72,31.43,4.04,119268,238.6704,45,46,30,17,5,1061223.316,682704.4847,13124160000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
BAY,2024,MWE_24,12005,BAY,0.089227774,15.38882,10.082289,0.1666667,0.1666667,Urban,5.577058798,18.23088968,2.149294516,9.233590421,10.45995383,56.13,76.51,8.39,10,1.95,0.45,2.49,181368,2.28,2.47,13.46,13.84,31.72,3.57,123280,239.083,45,46,30,17,5,1061223.316,682704.4847,13124160000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
BAY,2024,JWE_24,12005,BAY,5.022097228,29.97528,29.97528,0.002083333,0.002083333,Urban,5.577058798,18.23088968,2.149294516,9.233590421,10.45995383,56.13,76.51,8.39,10,1.95,0.45,2.49,181368,2.28,2.47,13.46,13.84,31.72,3.57,119472,239.083,45,46,30,17,5,1061223.316,682704.4847,13124160000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
BAY,2024,Debby_24,12005,BAY,0.007823135,12.972,11.862303,0.29166667,0.29166667,Urban,5.577058798,18.23088968,2.149294516,9.233590421,10.45995383,56.13,76.51,8.39,10,1.95,0.45,2.49,181368,2.28,2.47,13.46,13.84,31.72,3.57,127826,239.083,45,46,30,17,5,1061223.316,682704.4847,13124160000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
BAY,2024,Helene_24,12005,BAY,0.601235223,16.95578,14.18159,0.25,0.25,Urban,5.577058798,18.23088968,2.149294516,9.233590421,10.45995383,56.13,76.51,8.39,10,1.95,0.45,2.49,181368,2.28,2.47,13.46,13.84,31.72,3.57,127726,239.083,45,46,30,17,5,1061223.316,682704.4847,13124160000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
BAY,2024,Milton_24,12005,BAY,0,14.94544315,8.831418037,1.208333333,1.208333333,Urban,5.577058798,18.23088968,2.149294516,9.233590421,10.45995383,56.13,76.51,8.39,10,1.95,0.45,2.49,181368,2.28,2.47,13.46,13.84,31.72,3.57,128476,239.083,45,46,30,17,5,1061223.316,682704.4847,13124160000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
BRADFORD,2017,Irma_17,12007,BRADFORD,94.94821725,36.35798,23.50865,0.37152778,0.37152778,Rural,5.494260559,17.45235707,0.402113971,23.21299639,17.6736584,39.83,78.13,3.8,19.37,0.62,0.1,0.15,26919,3.79,1.82,7.76,15.84,27.19,10.56,12649,91.57254,12,8,8,4,1,446063.1416,225787.9087,1096395000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
BRADFORD,2018,Alberto_18,12007,BRADFORD,0.015647004,10.052003,10.052003,0.04097222,0.04097222,Rural,5.210084034,17.4379085,0.501113586,21.8179939,16.96502799,39.83,77.91,3.81,19.19,0.59,0.33,0.28,26775,3.19,1.31,8.49,15.03,28.94,7.55,12782,91.08269,12,8,8,4,1,446063.1416,225787.9087,1096395000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
BRADFORD,2018,Michael_18,12007,BRADFORD,0,17.56070512,7.08594839,26.84583333,26.84583333,Rural,5.210084034,17.4379085,0.501113586,21.8179939,16.96502799,39.83,77.91,3.81,19.19,0.59,0.33,0.28,26775,3.19,1.31,8.49,15.03,28.94,7.55,12592,91.08269,12,8,8,4,1,446063.1416,225787.9087,1096395000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
BRADFORD,2019,Dorian_19,12007,BRADFORD,0.229025116,17.66951,17.669513,0.04097222,0.04097222,Rural,5.255939805,17.78049594,0.61158679,21.70053366,17.27434415,42.23,77.6,3.96,19.84,0.59,0.39,0.31,26979,3.59,1.31,8.15,12.37,31.41,5.91,12938,91.77668,12,8,8,4,1,446063.1416,225787.9087,1096395000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
BRADFORD,2020,Isaias_20,12007,BRADFORD,0.076138267,9.782802,2.853735,2.7083333,2.7083333,Rural,4.784566387,17.81674415,0.263302249,20.36822778,18.19036038,38.73,77.24,4.16,20.3,0.61,0.37,0.36,27317,4,2.05,11.41,11.28,30.71,6.83,13134,92.92648,12,8,8,4,1,446063.1416,225787.9087,1096395000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
BRADFORD,2020,Eta_20,12007,BRADFORD,1.065935739,16.70276,6.990117,3.8333333,3.8333333,Rural,4.784566387,17.81674415,0.263302249,20.36822778,18.19036038,38.73,77.24,4.16,20.3,0.61,0.37,0.36,27317,4,2.05,11.41,11.28,30.71,6.83,12973,92.92648,12,8,8,4,1,446063.1416,225787.9087,1096395000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
BRADFORD,2021,Elsa_21,12007,BRADFORD,4.572960552,17.319114,17.319114,0,0,Rural,4.808281932,17.999495,0.214638334,21.06094251,17.0918228,42.42,76.94,4.35,20.38,0.66,0.35,0.43,27723,4.63,2.28,18.75,10.53,34.03,5.35,13055,94.3076,12,8,8,4,1,446063.1416,225787.9087,1096395000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
BRADFORD,2021,Fred_21,12007,BRADFORD,0,10.12092157,10.12092157,0,0,Rural,4.808281932,17.999495,0.214638334,21.06094251,17.0918228,42.42,76.94,4.35,20.38,0.66,0.35,0.43,27723,4.63,2.28,18.75,10.53,34.03,5.35,13055,94.3076,12,8,8,4,1,446063.1416,225787.9087,1096395000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
BRADFORD,2022,Ian_22,12007,BRADFORD,1.269553389,19.22077,19.22077,0,0,Rural,5.045116013,17.55943856,0,18.01956832,16.70964969,45.71,75.71,4.56,19.35,0.84,0.35,0.44,27928,3.84,2.04,23.32,11.89,32.62,5,13233,95.00417,12,8,8,4,1,446063.1416,225787.9087,1096395000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
BRADFORD,2022,Nicole_22,12007,BRADFORD,10.98842925,27.73229,25.33338,0.04166667,0.04166667,Rural,5.045116013,17.55943856,0,18.01956832,16.70964969,45.71,75.71,4.56,19.35,0.84,0.35,0.44,27928,3.84,2.04,23.32,11.89,32.62,5,13223,95.00417,12,8,8,4,1,446063.1416,225787.9087,1096395000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
BRADFORD,2023,Idalia_23,12007,BRADFORD,11.11694153,25.92131,25.92131,0,0,Rural,5.036669543,17.81348864,0.77203044,17.86689166,16.14373827,47.16,74.45,4.73,18.04,0.93,0.08,0.5,27816,4.29,2.24,26.85,10.87,31.97,5.8,13340,94.62318,12,8,8,4,1,446063.1416,225787.9087,1096395000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
BRADFORD,2024,MWE_24,12007,BRADFORD,1.360747664,15.9917,15.991704,0,0,Rural,5.055938038,18.12607573,0.340509666,17.31139766,17.26329513,51.83,73.91,4.88,18.58,0.94,0.08,0.62,27888,3.79,2.78,28.08,11.32,29.14,6.63,13375,94.8681,12,8,8,4,1,446063.1416,225787.9087,1096395000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
BRADFORD,2024,JWE_24,12007,BRADFORD,0.09000225,25.09319,17.96677,0.125,0.125,Rural,5.055938038,18.12607573,0.340509666,17.31139766,17.26329513,51.83,73.91,4.88,18.58,0.94,0.08,0.62,27888,3.79,2.78,28.08,11.32,29.14,6.63,13340,94.8681,12,8,8,4,1,446063.1416,225787.9087,1096395000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
BRADFORD,2024,Debby_24,12007,BRADFORD,26.34989201,22.03443,22.034428,0,0,Rural,5.055938038,18.12607573,0.340509666,17.31139766,17.26329513,51.83,73.91,4.88,18.58,0.94,0.08,0.62,27888,3.79,2.78,28.08,11.32,29.14,6.63,13427,94.8681,12,8,8,4,1,446063.1416,225787.9087,1096395000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
BRADFORD,2024,Helene_24,12007,BRADFORD,65.78125,38.92585,16.03218,0.2083333,0.2083333,Rural,5.055938038,18.12607573,0.340509666,17.31139766,17.26329513,51.83,73.91,4.88,18.58,0.94,0.08,0.62,27888,3.79,2.78,28.08,11.32,29.14,6.63,13430,94.8681,12,8,8,4,1,446063.1416,225787.9087,1096395000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
BRADFORD,2024,Milton_24,12007,BRADFORD,5.578696816,19.68077,13.80429,0.375,0.375,Rural,5.055938038,18.12607573,0.340509666,17.31139766,17.26329513,51.83,73.91,4.88,18.58,0.94,0.08,0.62,27888,3.79,2.78,28.08,11.32,29.14,6.63,13450,94.8681,12,8,8,4,1,446063.1416,225787.9087,1096395000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
BREVARD,2017,Irma_17,12009,BREVARD,86.38280475,42.5823,33.03231,0.2506944,0.2506944,Urban,4.75366651,22.49114027,1.63388643,8.823707831,12.34778362,49.05,83.14,9.3,10.22,2.37,0.29,1.15,560683,2.44,1.94,9.12,13.17,28.32,9.28,310638,552.1837,73,108,75,16,11,1928668.657,932929.2669,54817720000,9,hurricane,24213,9/1/2017,0,0,0,0,0,2,0,0
BREVARD,2018,Alberto_18,12009,BREVARD,1.493863178,13.377703,12.658996,0.250694444,0.250694444,Urban,4.719606183,22.74619269,1.583906559,8.250737632,12.00997589,49.05,82.86,9.69,10.16,2.44,0.34,1.3,568183,2.46,1.95,10.91,12.04,28.02,7.63,312947,559.6806,73,108,75,16,11,1928668.657,932929.2669,54817720000,5,hurricane,24221,5/1/2018,0,0,0,0,0,2,0,0
